Track_age_yrs,Track_degradation,Load_cycles_daily,Load_amplitude_avg_N,Balast_thickness_inmm,track_confining_pressure_kPa,curve_radius_mm,tilting_wagon,fracture_strength_level,fracture_strength_value,track_fouling,track_misalignment,rail_material_inhomogenous,humidty_percent,corrosion_index_iso,speed_mph,Accumulated_tonnage_kgpmeter,rail_fall_in_mm,track_quality_index,inspection_interval_yrs
5,FALSE,183,1508,278,189,483,FALSE,2,218,TRUE,TRUE,FALSE,80,8,191,62,82,2,6
17,TRUE,124,2307,224,203,594,FALSE,1,216,FALSE,TRUE,TRUE,82,4,236,45,75,2,2
3,FALSE,100,1813,179,230,623,TRUE,3,206,FALSE,FALSE,TRUE,87,9,211,59,49,9,3
19,TRUE,75,1862,332,17,601,TRUE,4,263,TRUE,FALSE,TRUE,74,9,114,53,56,7,6
21,TRUE,81,1996,279,158,621,FALSE,3,284,TRUE,TRUE,FALSE,91,5,197,47,33,5,5
29,TRUE,114,1977,153,33,490,TRUE,1,281,TRUE,TRUE,TRUE,100,3,115,55,69,8,4
31,FALSE,116,2444,192,92,513,FALSE,5,295,FALSE,FALSE,TRUE,98,10,91,55,65,7,5
30,TRUE,160,1746,291,161,593,FALSE,2,271,FALSE,FALSE,TRUE,87,1,131,64,83,3,6
22,TRUE,141,1603,380,31,490,FALSE,2,225,TRUE,FALSE,FALSE,78,9,192,64,17,7,3
18,FALSE,127,1597,353,44,540,TRUE,5,237,TRUE,FALSE,TRUE,78,5,85,63,89,9,6
18,TRUE,77,2164,373,68,493,TRUE,4,307,TRUE,TRUE,TRUE,84,4,222,50,68,9,6
25,TRUE,178,2422,218,41,616,FALSE,5,282,FALSE,TRUE,FALSE,70,2,118,64,60,10,2
26,TRUE,129,2500,388,66,582,FALSE,1,274,TRUE,TRUE,TRUE,79,8,129,46,63,10,5
32,FALSE,185,1775,346,224,463,TRUE,2,312,FALSE,TRUE,FALSE,76,10,229,46,55,1,5
21,TRUE,82,2177,396,222,531,FALSE,3,231,FALSE,TRUE,FALSE,77,8,244,51,44,3,3
13,FALSE,99,1630,191,119,458,TRUE,2,284,TRUE,FALSE,FALSE,99,6,115,45,14,4,5
20,FALSE,116,2583,307,201,527,TRUE,5,318,TRUE,TRUE,FALSE,91,1,111,60,17,2,6
14,FALSE,65,1859,231,228,557,TRUE,3,224,FALSE,FALSE,TRUE,79,3,126,51,14,9,3
26,FALSE,188,1980,165,36,520,TRUE,5,330,TRUE,TRUE,FALSE,82,4,249,66,84,6,4
10,TRUE,124,2581,171,205,595,TRUE,1,306,TRUE,FALSE,TRUE,82,10,142,55,85,3,2
27,TRUE,76,2187,214,194,579,FALSE,2,294,FALSE,FALSE,TRUE,74,6,168,60,30,2,6
15,TRUE,111,2448,329,102,525,TRUE,4,224,FALSE,FALSE,TRUE,99,5,208,55,60,6,6
32,TRUE,175,2399,264,131,604,FALSE,1,204,FALSE,TRUE,FALSE,70,9,82,66,39,7,2
21,FALSE,119,2593,374,70,627,TRUE,5,311,FALSE,FALSE,TRUE,92,7,250,45,66,3,5
33,FALSE,104,2408,269,161,477,FALSE,1,233,TRUE,TRUE,TRUE,89,8,247,50,38,1,6
6,FALSE,48,2198,282,129,497,TRUE,1,205,TRUE,FALSE,FALSE,85,8,232,45,86,7,6
18,FALSE,131,2285,177,136,594,TRUE,1,245,FALSE,FALSE,FALSE,94,2,236,66,24,5,3
19,TRUE,186,2424,315,94,478,,4,311,FALSE,TRUE,TRUE,95,5,240,49,67,2,4
24,TRUE,178,2257,205,210,519,FALSE,3,226,TRUE,TRUE,TRUE,92,5,104,47,27,5,6
11,FALSE,153,2114,224,76,626,TRUE,5,325,TRUE,FALSE,FALSE,80,4,96,56,35,8,6
10,FALSE,182,2189,273,115,618,FALSE,4,244,FALSE,FALSE,TRUE,99,7,82,63,85,5,5
11,TRUE,111,2379,255,206,473,,4,219,FALSE,FALSE,FALSE,82,2,104,52,70,8,4
22,TRUE,72,2359,193,109,498,TRUE,5,313,TRUE,FALSE,TRUE,76,4,214,60,47,2,2
10,TRUE,44,2045,183,96,535,FALSE,2,296,FALSE,TRUE,TRUE,93,5,238,55,53,4,4
19,FALSE,178,1733,322,21,575,FALSE,4,206,TRUE,FALSE,FALSE,96,3,160,54,44,1,5
5,TRUE,109,2005,205,92,531,TRUE,2,301,TRUE,TRUE,FALSE,79,3,159,52,58,1,6
31,FALSE,178,2213,294,159,629,TRUE,3,286,TRUE,FALSE,TRUE,100,4,233,46,36,3,5
17,TRUE,91,1712,279,151,513,TRUE,5,233,TRUE,TRUE,FALSE,74,10,126,46,22,6,6
29,FALSE,173,1672,278,64,592,TRUE,2,213,TRUE,TRUE,FALSE,75,10,155,50,45,9,6
3,TRUE,120,1881,206,224,483,TRUE,5,300,FALSE,TRUE,TRUE,99,1,184,57,70,5,6
4,FALSE,170,2351,249,108,526,TRUE,3,294,FALSE,TRUE,FALSE,95,10,180,52,59,5,2
3,FALSE,80,2092,298,91,471,TRUE,1,228,FALSE,TRUE,FALSE,73,2,145,65,20,6,5
13,FALSE,52,2576,231,95,548,TRUE,1,253,FALSE,TRUE,TRUE,75,1,176,64,55,6,5
24,TRUE,118,1925,161,69,520,,1,250,FALSE,FALSE,FALSE,88,8,153,48,68,7,5
8,TRUE,159,2544,339,112,621,FALSE,4,204,TRUE,FALSE,TRUE,86,5,137,62,16,3,3
33,FALSE,48,1605,213,127,581,TRUE,1,207,FALSE,FALSE,TRUE,97,6,180,58,74,3,2
25,TRUE,70,1918,280,68,597,TRUE,1,264,FALSE,TRUE,TRUE,75,6,110,48,31,2,6
21,TRUE,152,2531,279,111,560,FALSE,4,289,TRUE,FALSE,TRUE,74,4,133,53,77,6,5
25,TRUE,109,1755,376,62,567,TRUE,3,217,FALSE,TRUE,FALSE,91,3,222,50,79,8,6
9,FALSE,64,2133,180,207,487,TRUE,3,204,FALSE,FALSE,TRUE,100,3,248,56,51,8,6
4,TRUE,185,1809,252,225,558,TRUE,4,268,TRUE,TRUE,FALSE,87,2,128,59,82,5,4
18,TRUE,59,2105,179,31,590,FALSE,5,253,FALSE,FALSE,TRUE,100,3,237,65,48,4,5
35,TRUE,176,2064,306,41,546,FALSE,2,213,FALSE,TRUE,TRUE,95,1,235,49,82,9,6
5,TRUE,131,1805,318,119,465,TRUE,4,238,TRUE,FALSE,FALSE,73,2,247,58,16,4,3
12,TRUE,143,2320,322,165,451,FALSE,1,305,FALSE,FALSE,TRUE,99,8,172,54,50,10,2
29,TRUE,98,1626,270,161,591,FALSE,2,236,FALSE,FALSE,TRUE,99,1,207,58,40,10,5
28,FALSE,141,2377,183,159,563,TRUE,4,204,FALSE,FALSE,TRUE,94,10,122,56,57,5,3
4,TRUE,61,1786,204,132,611,FALSE,3,263,FALSE,FALSE,TRUE,77,9,204,56,65,6,3
3,FALSE,197,1681,217,78,630,TRUE,2,268,TRUE,TRUE,FALSE,77,3,248,49,71,7,4
10,FALSE,119,2123,185,98,534,FALSE,1,237,FALSE,TRUE,TRUE,77,9,199,48,79,7,6
6,FALSE,76,2364,227,89,626,TRUE,5,205,TRUE,FALSE,FALSE,75,5,241,66,12,8,4
22,FALSE,168,1904,206,96,484,TRUE,2,270,FALSE,TRUE,FALSE,82,3,160,60,31,7,2
10,FALSE,68,1616,376,28,498,TRUE,2,232,FALSE,TRUE,FALSE,70,9,244,51,44,5,3
22,TRUE,123,1762,377,144,534,FALSE,5,263,FALSE,TRUE,FALSE,81,4,183,51,16,8,4
14,TRUE,130,1926,184,160,588,TRUE,4,321,TRUE,TRUE,FALSE,74,6,110,53,14,8,5
5,TRUE,44,2323,310,115,575,TRUE,1,228,TRUE,TRUE,FALSE,89,10,250,59,26,3,2
10,TRUE,104,2298,237,30,587,TRUE,2,216,TRUE,FALSE,TRUE,100,2,141,46,19,9,5
29,FALSE,121,2458,229,122,510,FALSE,1,208,TRUE,TRUE,FALSE,97,8,76,64,65,6,6
20,TRUE,72,2430,356,172,511,,1,211,FALSE,FALSE,FALSE,76,10,115,59,21,2,5
15,TRUE,41,1660,167,72,540,TRUE,4,203,TRUE,FALSE,FALSE,71,6,225,52,18,8,2
12,FALSE,43,2233,246,39,460,TRUE,5,296,FALSE,TRUE,TRUE,78,2,249,64,31,5,2
7,TRUE,129,1659,384,209,454,FALSE,2,323,FALSE,TRUE,TRUE,100,3,87,54,35,6,2
8,TRUE,110,2269,390,187,603,TRUE,4,237,TRUE,FALSE,TRUE,81,5,247,47,65,1,6
10,FALSE,158,1658,330,50,570,FALSE,3,211,TRUE,FALSE,FALSE,91,10,100,48,60,6,6
20,FALSE,41,2305,377,76,480,FALSE,3,268,FALSE,TRUE,TRUE,73,1,161,50,79,1,6
29,FALSE,190,1865,218,156,535,FALSE,3,290,FALSE,FALSE,TRUE,75,4,128,49,35,8,4
13,FALSE,49,2356,167,124,544,FALSE,4,278,FALSE,FALSE,FALSE,99,5,151,49,50,2,3
26,TRUE,195,1764,273,63,532,FALSE,3,246,TRUE,TRUE,TRUE,87,10,187,47,38,7,6
8,FALSE,135,2308,298,131,462,FALSE,1,306,TRUE,FALSE,TRUE,74,10,214,62,18,9,4
19,FALSE,159,1790,373,167,579,TRUE,3,275,TRUE,TRUE,FALSE,75,8,193,58,48,10,5
12,FALSE,137,2268,229,135,581,FALSE,5,268,TRUE,TRUE,TRUE,81,6,127,47,64,9,5
3,TRUE,44,2329,369,173,459,FALSE,2,326,FALSE,TRUE,FALSE,98,3,138,52,68,6,6
4,TRUE,137,1535,304,129,461,TRUE,4,317,FALSE,FALSE,TRUE,100,10,134,52,82,5,5
30,FALSE,200,2589,203,62,508,FALSE,2,215,FALSE,FALSE,TRUE,88,2,145,63,62,6,4
18,FALSE,113,1890,276,123,590,TRUE,4,258,TRUE,FALSE,FALSE,87,5,201,55,25,8,6
12,TRUE,166,1648,155,133,474,TRUE,3,262,TRUE,TRUE,TRUE,93,4,206,56,34,9,3
3,FALSE,170,1840,241,222,498,TRUE,2,261,TRUE,TRUE,FALSE,74,1,232,63,39,5,6
15,TRUE,112,2372,244,156,523,FALSE,2,311,TRUE,FALSE,FALSE,95,5,102,50,79,9,2
15,FALSE,161,2440,187,161,587,TRUE,1,236,TRUE,FALSE,FALSE,84,9,113,62,58,9,4
26,TRUE,121,2183,377,154,528,TRUE,5,242,FALSE,TRUE,FALSE,91,2,104,48,56,5,6
36,TRUE,58,1794,197,158,471,TRUE,5,249,FALSE,TRUE,TRUE,73,3,213,57,20,5,4
17,FALSE,77,1509,214,210,567,TRUE,3,277,FALSE,TRUE,TRUE,87,10,206,49,25,10,6
20,FALSE,91,2119,265,59,548,,3,311,TRUE,FALSE,TRUE,70,4,113,52,36,3,2
26,FALSE,185,2010,382,108,504,FALSE,1,202,TRUE,TRUE,FALSE,71,4,74,54,13,10,2
3,FALSE,83,2101,165,156,470,FALSE,5,254,TRUE,FALSE,FALSE,89,6,245,58,59,4,3
15,FALSE,98,2213,271,62,500,TRUE,4,314,TRUE,TRUE,FALSE,79,5,216,47,15,3,3
29,TRUE,176,1884,201,56,545,FALSE,3,281,TRUE,TRUE,TRUE,85,7,199,52,73,4,2
9,TRUE,60,2446,256,146,611,,5,277,FALSE,TRUE,FALSE,90,3,80,46,59,1,3
30,TRUE,136,1831,176,104,628,FALSE,3,328,FALSE,FALSE,TRUE,78,2,78,55,84,6,2
18,FALSE,180,1831,150,38,574,FALSE,2,224,TRUE,FALSE,FALSE,95,10,249,48,57,7,2
11,FALSE,138,2205,172,41,495,FALSE,5,303,FALSE,TRUE,FALSE,95,7,208,59,80,4,4
23,TRUE,170,2323,180,167,558,FALSE,5,207,FALSE,FALSE,FALSE,98,7,250,53,33,6,3
16,TRUE,82,1554,286,104,469,TRUE,5,237,TRUE,TRUE,TRUE,81,10,188,63,61,6,2
26,FALSE,69,2353,265,186,555,TRUE,3,322,TRUE,TRUE,FALSE,81,2,76,52,34,6,3
5,TRUE,117,2382,284,192,513,FALSE,3,286,FALSE,TRUE,FALSE,92,5,95,60,23,5,3
28,TRUE,183,2121,255,105,607,TRUE,3,219,TRUE,FALSE,FALSE,84,7,228,53,34,2,3
17,FALSE,85,2414,191,180,509,TRUE,1,330,FALSE,TRUE,FALSE,88,8,249,64,63,1,5
26,FALSE,159,1954,376,201,487,FALSE,3,205,FALSE,FALSE,FALSE,71,10,144,61,54,6,2
13,FALSE,45,1953,250,201,612,TRUE,2,311,TRUE,TRUE,TRUE,94,1,212,64,56,6,2
26,FALSE,129,1871,328,19,623,TRUE,2,269,FALSE,FALSE,FALSE,80,7,219,55,24,2,2
23,FALSE,84,2371,321,66,552,FALSE,4,271,TRUE,TRUE,TRUE,91,10,236,47,27,5,2
21,TRUE,49,2017,297,229,612,TRUE,1,304,TRUE,FALSE,TRUE,93,3,216,64,59,3,6
16,FALSE,180,1652,346,52,547,FALSE,3,247,TRUE,FALSE,TRUE,100,4,128,65,66,8,5
14,FALSE,166,2418,280,49,543,TRUE,2,207,FALSE,TRUE,TRUE,80,8,93,65,22,2,3
3,FALSE,170,1965,264,143,502,FALSE,2,299,FALSE,FALSE,FALSE,86,5,84,48,31,6,2
32,FALSE,175,2508,327,128,538,FALSE,5,277,TRUE,FALSE,FALSE,72,8,148,61,75,9,2
18,TRUE,163,1745,162,112,584,TRUE,2,264,FALSE,FALSE,TRUE,89,10,245,46,49,6,5
29,FALSE,65,1825,286,210,480,FALSE,4,265,FALSE,FALSE,FALSE,81,1,226,50,66,5,3
22,TRUE,197,1540,201,202,465,FALSE,3,221,FALSE,TRUE,TRUE,75,1,156,56,46,2,4
